Order_ID,CustomerID,OrderDate,Category,Is_Discounted,平均毛利率,Amount,Gross_Profit,Acquisition_Channel,Region
4366,C_376,2025-02-10,美妝,0,0.5,73.65,36.83,FB廣告,中部
4367,C_091,2025-06-16,家電,0,0.15,106.18,15.93,FB廣告,北部
4368,C_238,2025-05-10,食品,0,0.25,107.55,26.89,FB廣告,北部
4369,C_264,2025-01-23,服飾,0,0.6,317.02,190.21,Google搜尋,南部
4370,C_179,2025-10-06,家電,0,0.15,34.8,5.22,自然流量,東部
4371,C_209,2025-09-08,美妝,1,0.5,124.29,62.14,FB廣告,中部
4372,C_073,2025-01-09,家電,1,0.15,78.15,11.72,FB廣告,東部
4373,C_390,2025-01-13,家電,0,0.15,1336.82,200.52,網紅推薦,東部
4374,C_107,2025-11-03,食品,1,0.25,50.15,12.54,Google搜尋,東部
4375,C_345,2025-11-16,服飾,0,0.6,11.22,6.73,FB廣告,中部
4376,C_295,2025-02-21,服飾,1,0.6,808.03,484.82,FB廣告,北部
4377,C_369,2025-07-28,家電,0,0.15,242.58,36.39,FB廣告,中部
4378,C_444,2025-02-07,家電,0,0.15,67.53,10.13,FB廣告,東部
4379,C_284,2025-04-10,食品,1,0.25,143.71,35.93,FB廣告,北部
4380,C_353,2025-07-12,家電,0,0.15,66.62,9.99,Google搜尋,中部
4381,C_182,2025-07-10,食品,1,0.25,20.97,5.24,FB廣告,南部
4382,C_037,2025-02-20,服飾,0,0.6,125.93,75.56,FB廣告,中部
4383,C_137,2025-05-21,服飾,0,0.6,125.03,75.02,Google搜尋,北部
4384,C_338,2025-06-17,食品,0,0.25,208.38,52.1,網紅推薦,東部
4385,C_056,2025-11-07,家電,1,0.15,56.09,8.41,自然流量,中部
4386,C_187,2025-04-19,服飾,0,0.6,68.39,41.03,網紅推薦,中部
4387,C_341,2025-07-26,美妝,0,0.5,101.84,50.92,Google搜尋,東部
4388,C_258,2025-10-27,食品,1,0.25,55.65,13.91,Google搜尋,南部
4389,C_445,2025-04-20,服飾,1,0.6,462.55,277.53,網紅推薦,東部
4390,C_058,2025-07-15,服飾,1,0.6,346.93,208.16,FB廣告,南部
4391,C_363,2025-06-01,服飾,0,0.6,88.6,53.16,Google搜尋,南部
4392,C_123,2025-08-31,美妝,1,0.5,253.3,126.65,FB廣告,北部
4393,C_188,2025-05-08,美妝,1,0.5,43.02,21.51,Google搜尋,南部
4394,C_230,2025-04-15,美妝,1,0.5,93.56,46.78,Google搜尋,北部
4395,C_168,2025-01-10,家電,0,0.15,641.35,96.2,FB廣告,北部
4396,C_420,2025-12-22,食品,0,0.25,283.12,70.78,網紅推薦,中部
4397,C_114,2025-05-28,家電,0,0.15,198.16,29.72,網紅推薦,中部
4398,C_252,2025-12-31,美妝,0,0.5,103.69,51.84,FB廣告,中部
4399,C_107,2025-12-30,食品,0,0.25,142.32,35.58,Google搜尋,東部
4400,C_037,2025-05-20,家電,0,0.15,34.18,5.13,FB廣告,中部
4401,C_335,2025-07-09,家電,0,0.15,107.41,16.11,FB廣告,中部
4402,C_092,2025-04-04,家電,0,0.15,216.16,32.42,網紅推薦,北部
4403,C_018,2025-08-17,美妝,0,0.5,144.54,72.27,Google搜尋,北部
4404,C_354,2025-03-04,服飾,0,0.6,144.54,86.72,FB廣告,南部
4405,C_063,2025-12-06,食品,1,0.25,77.14,19.28,網紅推薦,東部
4406,C_150,2025-01-25,美妝,0,0.5,59.87,29.94,FB廣告,北部
4407,C_139,2025-09-25,食品,0,0.25,54.64,13.66,FB廣告,中部
4408,C_186,2025-10-08,美妝,0,0.5,115.37,57.68,Google搜尋,中部
4409,C_185,2025-01-11,家電,0,0.15,309.28,46.39,FB廣告,中部
4410,C_205,2025-11-16,家電,1,0.15,62.89,9.43,Google搜尋,南部
4411,C_260,2025-07-20,服飾,0,0.6,154.59,92.75,FB廣告,南部
4412,C_214,2025-05-06,服飾,0,0.6,150.73,90.44,FB廣告,東部
4413,C_256,2025-11-02,食品,0,0.25,376.2,94.05,Google搜尋,中部
4414,C_135,2025-07-09,服飾,1,0.6,150.41,90.25,自然流量,南部
4415,C_061,2025-03-30,服飾,0,0.6,33.52,20.11,FB廣告,北部
4416,C_363,2025-12-21,食品,0,0.25,1242.5,310.62,Google搜尋,南部
4417,C_310,2025-04-26,美妝,0,0.5,392.17,196.08,FB廣告,中部
4418,C_088,2025-12-18,服飾,0,0.6,240.61,144.37,Google搜尋,南部
4419,C_324,2025-06-26,美妝,0,0.5,83.47,41.74,FB廣告,東部
4420,C_207,2025-01-14,家電,0,0.15,107.89,16.18,FB廣告,北部
4421,C_129,2025-09-14,服飾,0,0.6,35.79,21.47,FB廣告,北部
4422,C_311,2025-07-28,家電,0,0.15,106.3,15.94,Google搜尋,北部
4423,C_003,2025-10-08,家電,0,0.15,176.92,26.54,網紅推薦,東部
4424,C_422,2025-11-24,美妝,0,0.5,144.72,72.36,網紅推薦,東部
4425,C_242,2025-11-21,食品,0,0.25,856.25,214.06,自然流量,中部
4426,C_121,2025-04-15,服飾,0,0.6,290.32,174.19,網紅推薦,北部
4427,C_385,2025-05-27,美妝,0,0.5,392.92,196.46,網紅推薦,南部
4428,C_102,2025-10-06,食品,1,0.25,254.72,63.68,Google搜尋,南部
4429,C_038,2025-01-09,家電,0,0.15,174.62,26.19,FB廣告,北部
4430,C_341,2025-04-28,服飾,0,0.6,233.88,140.33,Google搜尋,東部
4431,C_413,2025-04-04,家電,0,0.15,20.41,3.06,自然流量,北部
4432,C_133,2025-05-24,家電,0,0.15,114.39,17.16,FB廣告,中部
4433,C_202,2025-10-16,服飾,0,0.6,36.68,22.01,FB廣告,南部
4434,C_348,2025-01-14,食品,0,0.25,45.61,11.4,FB廣告,南部
4435,C_021,2025-09-14,食品,0,0.25,489.62,122.4,Google搜尋,北部
4436,C_242,2025-12-12,服飾,1,0.6,50.58,30.35,自然流量,中部
4437,C_455,2025-07-05,服飾,0,0.6,39.5,23.7,FB廣告,南部
4438,C_451,2025-12-11,美妝,0,0.5,219.11,109.56,網紅推薦,北部
4439,C_109,2025-07-26,美妝,1,0.5,138.56,69.28,FB廣告,南部
4440,C_303,2025-12-12,家電,0,0.15,231.89,34.78,Google搜尋,中部
4441,C_084,2025-06-21,服飾,1,0.6,859.12,515.47,FB廣告,北部
4442,C_083,2025-09-27,食品,0,0.25,263.16,65.79,FB廣告,東部
4443,C_291,2025-08-09,家電,0,0.15,31.48,4.72,FB廣告,東部
4444,C_452,2025-06-01,家電,0,0.15,377.25,56.59,Google搜尋,中部
4445,C_069,2025-04-21,家電,1,0.15,119.11,17.87,FB廣告,東部
4446,C_129,2025-07-02,家電,1,0.15,175.55,26.33,FB廣告,北部
4447,C_196,2025-12-05,食品,0,0.25,28.41,7.1,FB廣告,中部
4448,C_140,2025-03-13,家電,0,0.15,245.49,36.82,自然流量,北部
4449,C_444,2025-10-10,服飾,0,0.6,40.39,24.23,FB廣告,東部
4450,C_283,2025-03-15,美妝,0,0.5,253.22,126.61,FB廣告,中部
4451,C_312,2025-12-21,食品,1,0.25,72.03,18.01,FB廣告,南部
4452,C_234,2025-08-03,服飾,0,0.6,305.57,183.34,Google搜尋,中部
4453,C_023,2025-11-24,服飾,0,0.6,40.65,24.39,FB廣告,東部
4454,C_153,2025-01-23,服飾,1,0.6,31.16,18.7,FB廣告,中部
4455,C_277,2025-03-09,美妝,1,0.5,86.37,43.18,網紅推薦,南部
4456,C_061,2025-12-28,美妝,0,0.5,193.7,96.85,FB廣告,北部
4457,C_319,2025-04-03,美妝,0,0.5,47.22,23.61,FB廣告,南部
4458,C_378,2025-11-17,服飾,1,0.6,181.97,109.18,FB廣告,北部
4459,C_052,2025-11-20,美妝,0,0.5,355.81,177.9,網紅推薦,南部
4460,C_344,2025-03-04,家電,0,0.15,39.5,5.92,Google搜尋,中部
4461,C_153,2025-08-12,美妝,0,0.5,182.25,91.12,FB廣告,中部
4462,C_237,2025-08-13,食品,1,0.25,254.62,63.66,FB廣告,南部
4463,C_311,2025-12-12,服飾,0,0.6,122.38,73.43,Google搜尋,北部
4464,C_302,2025-12-03,服飾,0,0.6,136.66,82.0,Google搜尋,中部
4465,C_032,2025-04-13,家電,0,0.15,36.27,5.44,FB廣告,北部
4466,C_055,2025-08-03,美妝,1,0.5,229.86,114.93,Google搜尋,北部
4467,C_352,2025-07-11,美妝,1,0.5,157.78,78.89,網紅推薦,南部
4468,C_389,2025-06-09,食品,1,0.25,172.55,43.14,網紅推薦,南部
4469,C_036,2025-07-26,家電,0,0.15,1169.9,175.48,網紅推薦,東部
4470,C_110,2025-09-26,食品,1,0.25,120.7,30.18,FB廣告,北部
4471,C_177,2025-07-13,食品,1,0.25,204.93,51.23,Google搜尋,東部
4472,C_362,2025-06-01,服飾,1,0.6,538.14,322.88,Google搜尋,南部
4473,C_314,2025-08-25,服飾,1,0.6,141.42,84.85,自然流量,中部
4474,C_295,2025-03-29,美妝,0,0.5,72.49,36.24,FB廣告,北部
4475,C_336,2025-01-11,美妝,0,0.5,221.05,110.52,FB廣告,中部
4476,C_097,2025-07-06,食品,1,0.25,74.81,18.7,Google搜尋,東部
4477,C_369,2025-08-02,美妝,1,0.5,492.42,246.21,FB廣告,中部
4478,C_213,2025-01-15,食品,0,0.25,248.32,62.08,Google搜尋,中部
4479,C_317,2025-09-23,美妝,0,0.5,62.74,31.37,Google搜尋,中部
4480,C_137,2025-10-24,美妝,0,0.5,42.64,21.32,Google搜尋,北部
4481,C_006,2025-03-14,服飾,0,0.6,173.53,104.12,FB廣告,東部
4482,C_109,2025-02-21,服飾,0,0.6,191.62,114.97,FB廣告,南部
4483,C_035,2025-05-08,服飾,1,0.6,42.74,25.64,自然流量,北部
4484,C_039,2025-01-28,服飾,0,0.6,325.62,195.37,Google搜尋,南部
4485,C_150,2025-03-06,家電,0,0.15,288.66,43.3,FB廣告,北部
4486,C_425,2025-01-17,服飾,0,0.6,208.84,125.3,FB廣告,南部
4487,C_118,2025-12-17,家電,0,0.15,316.65,47.5,FB廣告,北部
4488,C_261,2025-05-18,服飾,0,0.6,55.16,33.1,Google搜尋,南部
4489,C_426,2025-11-15,美妝,0,0.5,58.47,29.24,Google搜尋,中部
4490,C_087,2025-08-17,食品,0,0.25,114.47,28.62,網紅推薦,東部
4491,C_076,2025-09-11,美妝,0,0.5,78.69,39.34,網紅推薦,東部
4492,C_451,2025-07-29,美妝,0,0.5,245.22,122.61,網紅推薦,北部
4493,C_414,2025-10-21,家電,0,0.15,332.13,49.82,Google搜尋,北部
4494,C_313,2025-08-19,服飾,0,0.6,73.44,44.06,FB廣告,北部
4495,C_383,2025-08-29,食品,0,0.25,62.31,15.58,Google搜尋,東部
4496,C_214,2025-03-11,食品,1,0.25,348.9,87.22,FB廣告,東部
4497,C_285,2025-04-14,服飾,0,0.6,55.59,33.35,Google搜尋,中部
4498,C_239,2025-07-23,家電,1,0.15,111.55,16.73,Google搜尋,北部
4499,C_165,2025-02-22,家電,0,0.15,54.06,8.11,FB廣告,中部
4500,C_087,2025-11-26,家電,1,0.15,82.12,12.32,網紅推薦,東部
4501,C_141,2025-02-23,食品,0,0.25,32.9,8.22,自然流量,南部
4502,C_160,2025-10-03,家電,0,0.15,534.95,80.24,網紅推薦,中部
4503,C_046,2025-12-01,家電,0,0.15,408.43,61.26,Google搜尋,北部
4504,C_372,2025-01-31,食品,0,0.25,66.22,16.56,FB廣告,北部
4505,C_112,2025-05-15,食品,0,0.25,235.82,58.96,FB廣告,中部
4506,C_407,2025-02-27,美妝,0,0.5,35.31,17.66,FB廣告,中部
4507,C_045,2025-04-15,食品,1,0.25,276.37,69.09,FB廣告,東部
4508,C_401,2025-09-23,服飾,0,0.6,61.31,36.79,FB廣告,北部
4509,C_247,2025-01-10,食品,0,0.25,501.49,125.37,Google搜尋,東部
4510,C_104,2025-09-10,食品,0,0.25,247.39,61.85,Google搜尋,中部
4511,C_085,2025-10-22,家電,1,0.15,102.97,15.45,FB廣告,北部
4512,C_450,2025-06-05,美妝,0,0.5,98.67,49.34,FB廣告,中部
4513,C_134,2025-06-07,家電,0,0.15,171.48,25.72,FB廣告,南部
4514,C_108,2025-02-06,美妝,0,0.5,58.91,29.46,網紅推薦,北部
4515,C_018,2025-04-29,家電,0,0.15,457.1,68.56,Google搜尋,北部
4516,C_094,2025-03-08,服飾,1,0.6,201.54,120.92,Google搜尋,北部
4517,C_150,2025-08-30,家電,1,0.15,389.3,58.4,FB廣告,北部
4518,C_246,2025-10-26,家電,0,0.15,12.81,1.92,自然流量,北部
4519,C_289,2025-08-01,服飾,0,0.6,150.82,90.49,FB廣告,北部
4520,C_414,2025-11-04,服飾,0,0.6,190.2,114.12,Google搜尋,北部
4521,C_209,2025-04-11,食品,0,0.25,147.9,36.98,FB廣告,中部
4522,C_126,2025-02-25,家電,0,0.15,151.79,22.77,Google搜尋,南部
4523,C_235,2025-11-28,服飾,0,0.6,107.65,64.59,FB廣告,南部
4524,C_416,2025-11-20,服飾,0,0.6,1418.52,851.11,Google搜尋,北部
4525,C_426,2025-08-27,食品,1,0.25,189.29,47.32,Google搜尋,中部
4526,C_122,2025-08-19,美妝,0,0.5,167.75,83.88,網紅推薦,中部
4527,C_138,2025-12-28,服飾,1,0.6,378.63,227.18,網紅推薦,北部
4528,C_115,2025-04-02,服飾,1,0.6,84.86,50.92,Google搜尋,中部
4529,C_420,2025-10-06,家電,1,0.15,40.94,6.14,網紅推薦,中部
4530,C_162,2025-04-19,食品,0,0.25,367.67,91.92,Google搜尋,南部
4531,C_201,2025-11-13,家電,1,0.15,106.32,15.95,Google搜尋,東部
4532,C_234,2025-06-17,美妝,1,0.5,578.66,289.33,Google搜尋,中部
4533,C_028,2025-10-27,食品,0,0.25,543.49,135.87,Google搜尋,中部
4534,C_011,2025-08-06,家電,0,0.15,14.55,2.18,FB廣告,北部
4535,C_206,2025-08-10,服飾,0,0.6,159.55,95.73,FB廣告,北部
4536,C_167,2025-06-10,服飾,1,0.6,435.55,261.33,FB廣告,中部
4537,C_247,2025-01-16,食品,1,0.25,25.66,6.42,Google搜尋,東部
4538,C_047,2025-10-05,服飾,1,0.6,214.02,128.41,FB廣告,中部
4539,C_246,2025-02-26,家電,1,0.15,286.55,42.98,自然流量,北部
4540,C_127,2025-03-03,食品,0,0.25,140.5,35.12,網紅推薦,北部
4541,C_147,2025-12-29,服飾,0,0.6,141.52,84.91,Google搜尋,中部
4542,C_118,2025-11-23,服飾,0,0.6,491.92,295.15,FB廣告,北部
4543,C_399,2025-08-30,美妝,0,0.5,33.3,16.65,網紅推薦,南部
4544,C_382,2025-03-31,美妝,0,0.5,340.74,170.37,Google搜尋,北部
4545,C_412,2025-03-13,食品,1,0.25,234.93,58.73,自然流量,中部
4546,C_152,2025-11-22,美妝,1,0.5,545.51,272.76,FB廣告,北部
4547,C_072,2025-01-30,家電,0,0.15,57.5,8.62,FB廣告,北部
4548,C_363,2025-12-25,服飾,0,0.6,649.83,389.9,Google搜尋,南部
4549,C_137,2025-10-15,服飾,0,0.6,37.02,22.21,Google搜尋,北部
4550,C_175,2025-03-27,服飾,0,0.6,106.66,64.0,Google搜尋,北部
4551,C_289,2025-08-22,食品,0,0.25,46.38,11.6,FB廣告,北部
4552,C_446,2025-08-23,食品,0,0.25,306.35,76.59,自然流量,南部
4553,C_019,2025-11-09,美妝,1,0.5,69.27,34.64,Google搜尋,南部
4554,C_195,2025-12-31,服飾,1,0.6,461.61,276.97,FB廣告,北部
4555,C_330,2025-09-22,服飾,1,0.6,27.44,16.46,FB廣告,東部
4556,C_424,2025-10-14,服飾,0,0.6,95.08,57.05,Google搜尋,中部
4557,C_175,2025-11-23,服飾,0,0.6,885.34,531.2,Google搜尋,北部
4558,C_449,2025-09-26,服飾,0,0.6,69.36,41.62,FB廣告,中部
4559,C_413,2025-07-05,家電,1,0.15,428.09,64.21,自然流量,北部
4560,C_434,2025-05-11,服飾,1,0.6,297.77,178.66,FB廣告,南部
4561,C_354,2025-10-18,家電,0,0.15,40.15,6.02,FB廣告,南部
4562,C_141,2025-10-04,服飾,1,0.6,183.34,110.0,自然流量,南部
4563,C_246,2025-11-16,食品,0,0.25,684.49,171.12,自然流量,北部
4564,C_385,2025-12-17,食品,0,0.25,98.5,24.62,網紅推薦,南部
4565,C_418,2025-06-29,家電,1,0.15,74.45,11.17,FB廣告,北部
4566,C_093,2025-10-17,服飾,1,0.6,206.12,123.67,網紅推薦,北部
4567,C_432,2025-06-12,食品,0,0.25,119.73,29.93,網紅推薦,北部
4568,C_239,2025-09-28,食品,0,0.25,33.25,8.31,Google搜尋,北部
4569,C_205,2025-04-06,服飾,0,0.6,118.89,71.33,Google搜尋,南部
4570,C_048,2025-09-19,服飾,0,0.6,91.35,54.81,Google搜尋,南部
4571,C_433,2025-12-31,食品,1,0.25,129.8,32.45,Google搜尋,南部
4572,C_245,2025-12-19,服飾,0,0.6,13.42,8.05,FB廣告,中部
4573,C_320,2025-10-15,美妝,0,0.5,213.65,106.82,FB廣告,東部
4574,C_317,2025-03-24,服飾,0,0.6,28.96,17.38,Google搜尋,中部
4575,C_413,2025-08-13,食品,1,0.25,313.15,78.29,自然流量,北部
4576,C_295,2025-08-11,食品,1,0.25,433.59,108.4,FB廣告,北部
4577,C_128,2025-04-28,家電,1,0.15,20.38,3.06,網紅推薦,南部
4578,C_344,2025-07-11,美妝,0,0.5,541.87,270.94,Google搜尋,中部
4579,C_282,2025-03-20,食品,1,0.25,132.04,33.01,FB廣告,東部
4580,C_017,2025-03-19,美妝,0,0.5,435.7,217.85,FB廣告,中部
4581,C_071,2025-05-27,服飾,0,0.6,376.59,225.95,網紅推薦,東部
4582,C_269,2025-04-17,食品,1,0.25,34.98,8.74,FB廣告,中部
4583,C_325,2025-09-28,家電,0,0.15,63.24,9.49,自然流量,北部
4584,C_282,2025-09-01,食品,0,0.25,745.62,186.4,FB廣告,東部
4585,C_305,2025-03-14,家電,0,0.15,42.92,6.44,網紅推薦,中部
4586,C_451,2025-12-23,美妝,0,0.5,212.92,106.46,網紅推薦,北部
4587,C_007,2025-12-20,家電,0,0.15,69.69,10.45,FB廣告,東部
4588,C_314,2025-01-26,服飾,1,0.6,60.1,36.06,自然流量,中部
4589,C_305,2025-07-29,服飾,0,0.6,145.67,87.4,網紅推薦,中部
4590,C_103,2025-04-02,服飾,0,0.6,1327.92,796.75,FB廣告,北部
4591,C_309,2025-05-05,食品,1,0.25,319.93,79.98,網紅推薦,北部
4592,C_193,2025-03-14,服飾,1,0.6,51.74,31.04,自然流量,中部
4593,C_241,2025-05-03,服飾,0,0.6,180.45,108.27,自然流量,東部
4594,C_062,2025-11-05,食品,0,0.25,23.12,5.78,FB廣告,南部
4595,C_017,2025-07-03,美妝,0,0.5,15.57,7.78,FB廣告,中部
4596,C_171,2025-07-06,服飾,0,0.6,175.76,105.46,Google搜尋,北部
4597,C_025,2025-07-17,服飾,0,0.6,303.37,182.02,Google搜尋,中部
4598,C_251,2025-03-19,食品,0,0.25,706.99,176.75,FB廣告,中部
4599,C_253,2025-12-14,美妝,0,0.5,215.49,107.74,網紅推薦,北部
4600,C_387,2025-07-05,美妝,0,0.5,149.36,74.68,FB廣告,北部
4601,C_207,2025-12-10,美妝,0,0.5,105.75,52.88,FB廣告,北部
4602,C_029,2025-09-10,食品,0,0.25,251.59,62.9,Google搜尋,東部
4603,C_117,2025-01-13,家電,0,0.15,43.99,6.6,網紅推薦,北部
4604,C_416,2025-10-26,家電,0,0.15,75.32,11.3,Google搜尋,北部
4605,C_282,2025-03-17,服飾,0,0.6,45.52,27.31,FB廣告,東部
4606,C_380,2025-02-20,服飾,0,0.6,87.87,52.72,FB廣告,北部
4607,C_144,2025-10-02,服飾,0,0.6,71.9,43.14,FB廣告,北部
4608,C_025,2025-05-29,家電,1,0.15,67.19,10.08,Google搜尋,中部
4609,C_310,2025-08-07,食品,0,0.25,78.27,19.57,FB廣告,中部
4610,C_156,2025-05-02,服飾,0,0.6,183.24,109.94,FB廣告,南部
4611,C_073,2025-07-30,食品,0,0.25,527.95,131.99,FB廣告,東部
4612,C_120,2025-10-07,服飾,0,0.6,198.0,118.8,Google搜尋,東部
4613,C_312,2025-01-26,食品,1,0.25,83.66,20.92,FB廣告,南部
4614,C_321,2025-06-22,食品,0,0.25,229.98,57.5,Google搜尋,北部
4615,C_093,2025-06-05,家電,0,0.15,165.71,24.86,網紅推薦,北部
4616,C_086,2025-08-26,食品,0,0.25,175.79,43.95,FB廣告,東部
4617,C_336,2025-03-23,美妝,1,0.5,145.02,72.51,FB廣告,中部
4618,C_425,2025-12-22,家電,1,0.15,833.59,125.04,FB廣告,南部
4619,C_364,2025-09-30,服飾,0,0.6,163.82,98.29,Google搜尋,東部
4620,C_435,2025-03-09,家電,0,0.15,84.66,12.7,FB廣告,南部
4621,C_118,2025-02-13,美妝,1,0.5,68.22,34.11,FB廣告,北部
4622,C_233,2025-03-02,美妝,1,0.5,365.56,182.78,Google搜尋,東部
4623,C_199,2025-05-03,食品,0,0.25,45.31,11.33,網紅推薦,北部
4624,C_206,2025-12-15,美妝,0,0.5,576.51,288.26,FB廣告,北部
4625,C_413,2025-07-15,美妝,0,0.5,21.83,10.92,自然流量,北部
4626,C_339,2025-11-26,美妝,0,0.5,505.87,252.94,Google搜尋,南部
4627,C_147,2025-11-19,美妝,0,0.5,329.39,164.7,Google搜尋,中部
4628,C_450,2025-04-21,服飾,0,0.6,95.63,57.38,FB廣告,中部
4629,C_425,2025-09-15,服飾,1,0.6,70.09,42.05,FB廣告,南部
4630,C_429,2025-03-30,家電,0,0.15,508.85,76.33,FB廣告,南部
4631,C_271,2025-07-17,食品,1,0.25,897.38,224.34,網紅推薦,東部
4632,C_387,2025-10-09,服飾,0,0.6,80.35,48.21,FB廣告,北部
4633,C_139,2025-07-19,美妝,1,0.5,265.19,132.6,FB廣告,中部
4634,C_181,2025-04-09,食品,0,0.25,395.24,98.81,FB廣告,東部
4635,C_430,2025-01-27,服飾,0,0.6,271.22,162.73,FB廣告,東部
4636,C_030,2025-03-30,家電,0,0.15,156.7,23.5,FB廣告,北部
4637,C_057,2025-05-26,美妝,0,0.5,100.5,50.25,FB廣告,中部
4638,C_232,2025-07-01,食品,1,0.25,195.98,49.0,Google搜尋,南部
4639,C_146,2025-09-14,服飾,0,0.6,18.44,11.06,FB廣告,南部
4640,C_435,2025-07-08,食品,0,0.25,567.22,141.8,FB廣告,南部
4641,C_384,2025-08-28,服飾,0,0.6,26.93,16.16,網紅推薦,中部
4642,C_048,2025-12-25,家電,1,0.15,64.17,9.63,Google搜尋,南部
4643,C_194,2025-07-15,美妝,0,0.5,105.92,52.96,Google搜尋,東部
4644,C_224,2025-10-24,家電,0,0.15,54.67,8.2,FB廣告,南部
4645,C_136,2025-06-14,美妝,0,0.5,48.03,24.02,FB廣告,北部
4646,C_022,2025-11-03,美妝,0,0.5,607.58,303.79,FB廣告,北部
4647,C_006,2025-09-28,食品,1,0.25,894.58,223.64,FB廣告,東部
4648,C_204,2025-01-08,服飾,0,0.6,698.21,418.93,網紅推薦,南部
4649,C_239,2025-02-07,家電,0,0.15,342.24,51.34,Google搜尋,北部
4650,C_185,2025-04-24,家電,0,0.15,1745.07,261.76,FB廣告,中部
4651,C_360,2025-12-05,家電,0,0.15,113.72,17.06,Google搜尋,中部
4652,C_292,2025-02-25,食品,0,0.25,103.31,25.83,FB廣告,中部
4653,C_335,2025-12-25,食品,0,0.25,150.09,37.52,FB廣告,中部
4654,C_220,2025-05-18,食品,0,0.25,619.58,154.9,網紅推薦,中部
4655,C_116,2025-04-12,美妝,0,0.5,266.67,133.34,網紅推薦,南部
4656,C_313,2025-11-30,家電,0,0.15,835.03,125.25,FB廣告,北部
4657,C_049,2025-06-26,美妝,0,0.5,158.43,79.22,Google搜尋,北部
4658,C_173,2025-06-18,家電,0,0.15,33.16,4.97,Google搜尋,中部
4659,C_082,2025-12-05,家電,1,0.15,75.7,11.36,Google搜尋,東部
4660,C_322,2025-10-13,服飾,1,0.6,413.53,248.12,網紅推薦,北部
4661,C_333,2025-09-18,家電,0,0.15,90.5,13.58,FB廣告,南部
4662,C_045,2025-08-11,食品,0,0.25,163.26,40.82,FB廣告,東部
4663,C_335,2025-07-18,食品,0,0.25,189.95,47.49,FB廣告,中部
4664,C_020,2025-07-30,食品,1,0.25,905.23,226.31,FB廣告,東部
4665,C_448,2025-10-14,服飾,1,0.6,357.61,214.57,網紅推薦,南部
4666,C_221,2025-06-29,服飾,0,0.6,293.92,176.35,Google搜尋,中部
4667,C_123,2025-09-07,美妝,0,0.5,173.81,86.9,FB廣告,北部
4668,C_234,2025-08-19,家電,0,0.15,64.65,9.7,Google搜尋,中部
4669,C_221,2025-01-23,家電,0,0.15,189.16,28.37,Google搜尋,中部
4670,C_323,2025-02-17,食品,1,0.25,1307.32,326.83,Google搜尋,中部
4671,C_339,2025-04-19,食品,0,0.25,247.95,61.99,Google搜尋,南部
4672,C_003,2025-10-23,食品,1,0.25,85.51,21.38,網紅推薦,東部
4673,C_182,2025-01-06,食品,0,0.25,97.65,24.41,FB廣告,南部
4674,C_206,2025-02-07,食品,0,0.25,613.16,153.29,FB廣告,北部
4675,C_320,2025-06-18,食品,0,0.25,87.14,21.78,FB廣告,東部
4676,C_040,2025-12-22,家電,0,0.15,121.41,18.21,Google搜尋,東部
4677,C_059,2025-10-10,服飾,1,0.6,47.37,28.42,FB廣告,東部
4678,C_439,2025-07-22,食品,0,0.25,112.4,28.1,網紅推薦,東部
4679,C_062,2025-11-21,家電,0,0.15,238.17,35.73,FB廣告,南部
4680,C_132,2025-11-09,食品,0,0.25,110.33,27.58,FB廣告,北部
4681,C_060,2025-09-30,美妝,0,0.5,152.11,76.06,FB廣告,南部
4682,C_372,2025-09-01,美妝,0,0.5,46.86,23.43,FB廣告,北部
4683,C_331,2025-11-23,家電,1,0.15,85.03,12.75,FB廣告,南部
4684,C_122,2025-02-16,服飾,0,0.6,1251.6,750.96,網紅推薦,中部
4685,C_107,2025-09-06,美妝,0,0.5,129.8,64.9,Google搜尋,東部
4686,C_096,2025-03-20,美妝,1,0.5,213.35,106.68,Google搜尋,北部
4687,C_347,2025-04-20,服飾,0,0.6,66.55,39.93,Google搜尋,東部
4688,C_414,2025-01-13,美妝,0,0.5,156.29,78.14,Google搜尋,北部
4689,C_235,2025-12-31,食品,0,0.25,113.22,28.3,FB廣告,南部
4690,C_386,2025-03-31,服飾,0,0.6,445.99,267.59,網紅推薦,北部
4691,C_062,2025-12-08,美妝,1,0.5,425.3,212.65,FB廣告,南部
4692,C_256,2025-12-14,服飾,0,0.6,472.69,283.61,Google搜尋,中部
4693,C_049,2025-10-07,食品,0,0.25,160.82,40.2,Google搜尋,北部
4694,C_393,2025-08-09,美妝,0,0.5,1141.21,570.6,FB廣告,中部
4695,C_348,2025-03-14,家電,0,0.15,331.55,49.73,FB廣告,南部
4696,C_159,2025-08-22,美妝,0,0.5,35.53,17.76,FB廣告,北部
4697,C_124,2025-09-17,美妝,0,0.5,694.0,347.0,FB廣告,中部
4698,C_317,2025-04-23,食品,1,0.25,147.56,36.89,Google搜尋,中部
4699,C_207,2025-02-15,家電,0,0.15,463.34,69.5,FB廣告,北部
4700,C_048,2025-10-01,家電,0,0.15,51.79,7.77,Google搜尋,南部
4701,C_409,2025-02-12,家電,0,0.15,138.21,20.73,自然流量,東部
4702,C_420,2025-07-27,食品,0,0.25,314.18,78.54,網紅推薦,中部
4703,C_136,2025-12-15,食品,0,0.25,189.42,47.36,FB廣告,北部
4704,C_201,2025-04-13,食品,0,0.25,127.82,31.96,Google搜尋,東部
4705,C_250,2025-05-04,食品,0,0.25,12.7,3.18,網紅推薦,北部
